longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.0,38.0,8,921.0,207.0,522.0,159.0,1.0,0,NEAR OCEAN
-122.0,38.0,8,995.0,238.0,630.0,237.0,2.0,0,NEAR OCEAN
-122.0,38.0,6,606.0,132.0,531.0,133.0,2.0,0,NEAR OCEAN
-122.0,38.0,7,2680.0,736.0,1925.0,667.0,1.0,1,NEAR OCEAN
-122.0,38.0,7,1493.0,370.0,1144.0,351.0,1.0,0,NEAR OCEAN
-122.0,38.0,2,2207.0,565.0,1481.0,520.0,1.0,0,NEAR OCEAN
-122.0,38.0,4,856.0,189.0,435.0,162.0,1.0,0,NEAR OCEAN
-122.0,38.0,4,1293.0,297.0,984.0,303.0,2.0,1,NEAR OCEAN
-122.0,38.0,6,847.0,212.0,567.0,159.0,1.0,1,NEAR OCEAN
-122.0,38.0,8,541.0,154.0,380.0,123.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1066.0,253.0,825.0,244.0,2.0,0,NEAR OCEAN
-122.0,38.0,8,707.0,147.0,417.0,155.0,3.0,1,NEAR OCEAN
-122.0,38.0,8,1528.0,291.0,801.0,287.0,1.0,1,NEAR OCEAN
-122.0,38.0,8,909.0,215.0,646.0,198.0,3.0,0,NEAR OCEAN
-122.0,38.0,8,1391.0,293.0,855.0,285.0,3.0,0,NEAR OCEAN
-122.0,38.0,8,548.0,119.0,435.0,136.0,2.0,0,NEAR OCEAN
-122.0,38.0,8,4074.0,874.0,2736.0,780.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1613.0,445.0,1481.0,414.0,2.0,1,NEAR OCEAN
-122.0,38.0,9,463.0,134.0,327.0,137.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,818.0,193.0,494.0,179.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1473.0,371.0,1231.0,341.0,2.0,1,NEAR OCEAN
-122.0,38.0,6,504.0,126.0,323.0,109.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1026.0,226.0,749.0,225.0,3.0,2,NEAR OCEAN
-122.0,38.0,8,769.0,183.0,693.0,178.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,2103.0,391.0,1339.0,354.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,330.0,76.0,282.0,80.0,4.0,0,NEAR OCEAN
-122.0,38.0,8,941.0,218.0,621.0,195.0,1.0,1,NEAR OCEAN
-122.0,38.0,8,990.0,261.0,901.0,260.0,2.0,0,NEAR OCEAN
-122.0,38.0,6,1126.0,263.0,482.0,150.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1036.0,233.0,652.0,213.0,2.0,1,NEAR OCEAN
-122.0,38.0,6,1047.0,214.0,651.0,166.0,2.0,0,NEAR OCEAN
-122.0,38.0,5,1280.0,307.0,999.0,286.0,3.0,1,NEAR OCEAN
-122.0,38.0,8,1587.0,320.0,907.0,306.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1257.0,271.0,828.0,230.0,3.0,1,NEAR OCEAN
-122.0,38.0,8,1218.0,248.0,763.0,254.0,2.0,1,NEAR OCEAN
-122.0,38.0,9,1751.0,390.0,935.0,349.0,1.0,1,NEAR OCEAN
-122.0,38.0,8,2299.0,514.0,1437.0,484.0,3.0,1,NEAR OCEAN
-122.0,38.0,7,2457.0,624.0,1516.0,482.0,2.0,1,NEAR OCEAN
-122.0,38.0,9,998.0,211.0,597.0,185.0,3.0,1,NEAR OCEAN
-122.0,38.0,7,1685.0,343.0,949.0,342.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1827.0,307.0,881.0,302.0,5.0,4,NEAR OCEAN
-122.0,38.0,6,2781.0,574.0,1438.0,519.0,2.0,3,NEAR OCEAN
-122.0,38.0,7,1823.0,286.0,763.0,270.0,6.0,5,NEAR OCEAN
-122.0,38.0,4,2229.0,365.0,1297.0,355.0,5.0,7,NEAR OCEAN
-122.0,38.0,6,1513.0,231.0,545.0,211.0,6.0,7,NEAR OCEAN
-122.0,38.0,4,3266.0,491.0,1222.0,533.0,5.0,7,NEAR OCEAN
-122.0,38.0,5,1809.0,261.0,808.0,219.0,7.0,7,NEAR OCEAN
-122.0,38.0,4,794.0,111.0,329.0,109.0,8.0,8,NEAR OCEAN
-122.0,38.0,6,690.0,105.0,299.0,109.0,4.0,5,NEAR OCEAN
-122.0,38.0,5,1334.0,200.0,579.0,202.0,7.0,7,NEAR OCEAN
-122.0,38.0,5,414.0,54.0,137.0,50.0,5.0,8,NEAR OCEAN
-122.0,38.0,6,768.0,93.0,229.0,93.0,5.0,8,NEAR OCEAN
-122.0,38.0,8,4400.0,666.0,1476.0,648.0,5.0,7,NEAR OCEAN
-122.0,38.0,8,954.0,161.0,429.0,154.0,3.0,3,NEAR OCEAN
-122.0,38.0,7,1445.0,256.0,849.0,255.0,4.0,2,NEAR OCEAN
-122.0,38.0,8,1938.0,399.0,946.0,331.0,3.0,3,NEAR OCEAN
-122.0,38.0,8,856.0,178.0,571.0,191.0,3.0,2,NEAR OCEAN
-122.0,38.0,3,1790.0,454.0,1137.0,386.0,3.0,2,NEAR OCEAN
-122.0,38.0,8,617.0,131.0,378.0,135.0,3.0,2,NEAR OCEAN
-122.0,38.0,8,1383.0,275.0,853.0,272.0,4.0,2,NEAR OCEAN
-122.0,38.0,9,1325.0,277.0,764.0,282.0,3.0,2,NEAR OCEAN
-122.0,38.0,7,1227.0,294.0,928.0,261.0,2.0,1,NEAR OCEAN
-122.0,38.0,6,667.0,140.0,406.0,133.0,4.0,1,NEAR OCEAN
-122.0,38.0,6,1223.0,281.0,824.0,280.0,2.0,1,NEAR OCEAN
-122.0,38.0,7,1379.0,287.0,835.0,259.0,2.0,1,NEAR OCEAN
-122.0,38.0,8,1534.0,300.0,826.0,295.0,4.0,2,NEAR OCEAN
-122.0,38.0,8,1029.0,181.0,567.0,211.0,3.0,2,NEAR OCEAN
-122.0,38.0,9,771.0,147.0,355.0,144.0,4.0,3,NEAR OCEAN
-122.0,38.0,9,824.0,223.0,533.0,166.0,3.0,1,NEAR OCEAN
-122.0,38.0,8,1097.0,239.0,609.0,215.0,2.0,1,NEAR OCEAN
-122.0,38.0,9,1283.0,238.0,576.0,236.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,1604.0,263.0,594.0,286.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,2248.0,422.0,870.0,377.0,3.0,7,NEAR OCEAN
-122.0,38.0,7,2263.0,522.0,1027.0,509.0,4.0,6,NEAR OCEAN
-122.0,38.0,9,1571.0,349.0,693.0,326.0,3.0,6,NEAR OCEAN
-122.0,38.0,8,1520.0,402.0,815.0,375.0,3.0,6,NEAR OCEAN
-122.0,38.0,1,5083.0,1212.0,2420.0,1146.0,5.0,7,NEAR OCEAN
-122.0,38.0,6,1077.0,293.0,518.0,276.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1248.0,283.0,620.0,275.0,4.0,6,NEAR OCEAN
-122.0,38.0,8,1342.0,291.0,551.0,266.0,5.0,5,NEAR OCEAN
-122.0,38.0,7,3061.0,930.0,2556.0,924.0,2.0,8,NEAR OCEAN
-122.0,38.0,9,3171.0,698.0,1498.0,696.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,1211.0,261.0,523.0,227.0,4.0,6,NEAR OCEAN
-122.0,38.0,9,979.0,175.0,374.0,153.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,2269.0,380.0,1004.0,371.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,1844.0,332.0,769.0,334.0,4.0,7,NEAR OCEAN
-122.0,38.0,9,2178.0,421.0,940.0,423.0,5.0,6,NEAR OCEAN
-122.0,38.0,8,1650.0,274.0,645.0,256.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,1927.0,279.0,705.0,288.0,8.0,8,NEAR OCEAN
-122.0,38.0,9,2079.0,273.0,684.0,275.0,8.0,8,NEAR OCEAN
-122.0,38.0,9,1803.0,240.0,572.0,236.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,2041.0,270.0,671.0,253.0,7.0,9,NEAR OCEAN
-122.0,38.0,9,3046.0,373.0,975.0,365.0,9.0,9,NEAR OCEAN
-122.0,38.0,9,2318.0,328.0,779.0,312.0,7.0,8,NEAR OCEAN
-122.0,38.0,9,2003.0,250.0,658.0,244.0,10.0,9,NEAR OCEAN
-122.0,38.0,9,2261.0,328.0,819.0,335.0,5.0,8,NEAR OCEAN
-122.0,38.0,9,1225.0,169.0,412.0,168.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,2315.0,408.0,835.0,369.0,5.0,8,NEAR OCEAN
-122.0,38.0,9,2070.0,329.0,722.0,306.0,5.0,8,NEAR OCEAN
-122.0,38.0,9,2616.0,473.0,1085.0,487.0,4.0,7,NEAR OCEAN
-122.0,38.0,9,2640.0,366.0,973.0,355.0,7.0,8,NEAR OCEAN
-122.0,38.0,9,1978.0,293.0,723.0,272.0,5.0,8,NEAR OCEAN
-122.0,38.0,7,2220.0,335.0,903.0,362.0,8.0,8,NEAR OCEAN
-122.0,38.0,8,1125.0,195.0,356.0,181.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,3078.0,494.0,1005.0,462.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,3706.0,531.0,1205.0,504.0,7.0,8,NEAR OCEAN
-122.0,38.0,7,3000.0,457.0,987.0,450.0,8.0,8,NEAR OCEAN
-122.0,38.0,8,2863.0,460.0,1031.0,448.0,7.0,8,NEAR OCEAN
-122.0,38.0,9,2551.0,417.0,894.0,404.0,6.0,9,NEAR OCEAN
-122.0,38.0,9,2255.0,410.0,823.0,377.0,6.0,9,NEAR OCEAN
-122.0,38.0,9,3360.0,648.0,1232.0,621.0,4.0,7,NEAR OCEAN
-122.0,38.0,9,1693.0,391.0,669.0,367.0,4.0,7,NEAR OCEAN
-122.0,38.0,8,2252.0,592.0,989.0,550.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,2495.0,491.0,1058.0,464.0,4.0,7,NEAR OCEAN
-122.0,38.0,9,1193.0,200.0,506.0,207.0,4.0,7,NEAR OCEAN
-122.0,38.0,9,1172.0,215.0,489.0,218.0,4.0,6,NEAR OCEAN
-122.0,38.0,9,2159.0,424.0,824.0,388.0,4.0,6,NEAR OCEAN
-122.0,38.0,9,2365.0,490.0,1034.0,475.0,3.0,6,NEAR OCEAN
-122.0,38.0,8,1895.0,442.0,920.0,425.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1650.0,395.0,841.0,380.0,4.0,4,NEAR OCEAN
-122.0,38.0,8,453.0,146.0,749.0,137.0,1.0,5,NEAR OCEAN
-122.0,38.0,9,409.0,97.0,208.0,98.0,2.0,3,NEAR OCEAN
-122.0,38.0,0,503.0,118.0,228.0,100.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,499.0,127.0,287.0,128.0,3.0,3,NEAR OCEAN
-122.0,38.0,9,477.0,119.0,218.0,106.0,3.0,2,NEAR OCEAN
-122.0,38.0,8,1647.0,376.0,854.0,355.0,3.0,3,NEAR OCEAN
-122.0,38.0,9,3123.0,749.0,1695.0,684.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,957.0,188.0,403.0,172.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,589.0,132.0,288.0,131.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,2026.0,548.0,963.0,521.0,2.0,4,NEAR OCEAN
-122.0,38.0,9,1829.0,536.0,1129.0,516.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,895.0,198.0,386.0,204.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,1909.0,416.0,811.0,406.0,3.0,6,NEAR OCEAN
-122.0,38.0,8,3022.0,696.0,1293.0,675.0,3.0,6,NEAR OCEAN
-122.0,38.0,8,1777.0,446.0,805.0,431.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,2803.0,930.0,1372.0,876.0,2.0,7,NEAR OCEAN
-122.0,38.0,5,1465.0,439.0,862.0,425.0,2.0,7,NEAR OCEAN
-122.0,38.0,7,2619.0,682.0,1152.0,616.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,1149.0,255.0,483.0,249.0,4.0,8,NEAR OCEAN
-122.0,38.0,9,2363.0,604.0,1558.0,573.0,3.0,8,NEAR OCEAN
-122.0,38.0,9,2604.0,837.0,1798.0,769.0,2.0,7,NEAR OCEAN
-122.0,38.0,8,685.0,141.0,266.0,123.0,5.0,9,NEAR OCEAN
-122.0,38.0,8,1756.0,465.0,2184.0,422.0,3.0,8,NEAR OCEAN
-122.0,38.0,9,1204.0,460.0,2016.0,477.0,1.0,8,NEAR OCEAN
-122.0,38.0,9,609.0,236.0,1349.0,250.0,1.0,9,NEAR OCEAN
-122.0,38.0,9,1087.0,371.0,3337.0,350.0,1.0,4,NEAR OCEAN
-122.0,38.0,9,2773.0,998.0,1721.0,949.0,1.0,6,NEAR OCEAN
-122.0,38.0,6,3218.0,1108.0,1675.0,1000.0,2.0,6,NEAR OCEAN
-122.0,38.0,9,1350.0,368.0,707.0,350.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,3084.0,698.0,1424.0,694.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,938.0,195.0,393.0,189.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,1813.0,353.0,828.0,339.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,1233.0,300.0,571.0,292.0,2.0,5,NEAR OCEAN
-122.0,38.0,8,2539.0,755.0,1382.0,713.0,3.0,4,NEAR OCEAN
-122.0,38.0,8,1267.0,324.0,792.0,321.0,3.0,4,NEAR OCEAN
-122.0,38.0,9,1665.0,404.0,815.0,372.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,1659.0,367.0,788.0,346.0,3.0,4,NEAR OCEAN
-122.0,38.0,9,2225.0,460.0,1145.0,430.0,3.0,3,NEAR OCEAN
-122.0,38.0,9,2485.0,607.0,1354.0,563.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,2031.0,450.0,958.0,445.0,2.0,4,NEAR OCEAN
-122.0,38.0,9,2932.0,668.0,1361.0,608.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,2246.0,472.0,1005.0,449.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,2052.0,435.0,924.0,414.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1999.0,417.0,780.0,358.0,3.0,4,NEAR OCEAN
-122.0,38.0,9,3007.0,691.0,1582.0,636.0,3.0,4,NEAR OCEAN
-122.0,38.0,8,2214.0,550.0,1213.0,568.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,1088.0,305.0,486.0,267.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,834.0,186.0,494.0,175.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1769.0,372.0,849.0,365.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,2307.0,583.0,1127.0,548.0,2.0,5,NEAR OCEAN
-122.0,38.0,6,5161.0,1744.0,3276.0,1742.0,2.0,7,NEAR OCEAN
-122.0,38.0,9,3497.0,832.0,1493.0,794.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,3774.0,744.0,1461.0,679.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,2888.0,604.0,1253.0,538.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,2153.0,517.0,1656.0,459.0,3.0,9,NEAR OCEAN
-122.0,38.0,9,1389.0,191.0,514.0,202.0,7.0,9,NEAR OCEAN
-122.0,38.0,9,1709.0,318.0,719.0,295.0,5.0,9,NEAR OCEAN
-122.0,38.0,9,1587.0,444.0,878.0,449.0,2.0,8,NEAR OCEAN
-122.0,38.0,9,1668.0,225.0,517.0,214.0,8.0,9,NEAR OCEAN
-122.0,38.0,9,3726.0,474.0,1366.0,496.0,9.0,9,NEAR OCEAN
-122.0,38.0,9,4048.0,663.0,1316.0,590.0,5.0,9,NEAR OCEAN
-122.0,38.0,9,3618.0,768.0,1508.0,755.0,3.0,8,NEAR OCEAN
-122.0,38.0,9,4076.0,920.0,1800.0,815.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,2077.0,400.0,719.0,326.0,2.0,4,NEAR OCEAN
-122.0,38.0,9,1279.0,300.0,675.0,255.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,1974.0,426.0,875.0,363.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,335.0,83.0,152.0,77.0,2.0,1,NEAR OCEAN
-122.0,38.0,9,1375.0,307.0,843.0,319.0,1.0,3,NEAR OCEAN
-122.0,38.0,9,610.0,145.0,281.0,132.0,3.0,2,NEAR OCEAN
-122.0,38.0,8,1025.0,198.0,506.0,204.0,2.0,3,NEAR OCEAN
-122.0,38.0,9,2063.0,484.0,1054.0,466.0,2.0,2,NEAR OCEAN
-122.0,38.0,6,1872.0,419.0,1017.0,414.0,2.0,2,NEAR OCEAN
-122.0,38.0,9,3108.0,813.0,1623.0,765.0,3.0,2,NEAR OCEAN
-122.0,38.0,1,7355.0,2408.0,3100.0,2051.0,4.0,3,NEAR OCEAN
-122.0,38.0,9,2990.0,379.0,947.0,361.0,8.0,9,NEAR OCEAN
-122.0,38.0,7,2492.0,310.0,808.0,315.0,12.0,9,NEAR OCEAN
-122.0,38.0,8,2991.0,335.0,1018.0,335.0,13.0,9,NEAR OCEAN
-122.0,38.0,9,3242.0,366.0,1001.0,352.0,12.0,9,NEAR OCEAN
-122.0,38.0,9,3051.0,381.0,1005.0,369.0,8.0,9,NEAR OCEAN
-122.0,38.0,9,3494.0,396.0,1192.0,383.0,12.0,9,NEAR OCEAN
-122.0,38.0,9,1757.0,246.0,585.0,227.0,6.0,9,NEAR OCEAN
-122.0,38.0,9,2449.0,312.0,916.0,316.0,8.0,9,NEAR OCEAN
-122.0,38.0,9,1611.0,203.0,556.0,179.0,9.0,9,NEAR OCEAN
-122.0,38.0,9,3665.0,517.0,1470.0,520.0,6.0,9,NEAR OCEAN
-122.0,38.0,9,2474.0,403.0,1104.0,398.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,3037.0,516.0,1242.0,518.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,2269.0,323.0,805.0,321.0,5.0,8,NEAR OCEAN
-122.0,38.0,9,1316.0,177.0,378.0,162.0,5.0,8,NEAR OCEAN
-122.0,38.0,9,1153.0,235.0,481.0,223.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,772.0,179.0,409.0,160.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1711.0,386.0,885.0,373.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,2650.0,566.0,1468.0,567.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,1038.0,220.0,482.0,215.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,1527.0,320.0,825.0,264.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,859.0,157.0,429.0,158.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,970.0,217.0,528.0,208.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1045.0,239.0,496.0,216.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1408.0,280.0,718.0,265.0,3.0,5,NEAR OCEAN
-122.0,38.0,9,1222.0,264.0,630.0,265.0,4.0,6,NEAR OCEAN
-122.0,38.0,8,1169.0,263.0,723.0,286.0,4.0,6,NEAR OCEAN
-122.0,38.0,1,2020.0,535.0,959.0,486.0,5.0,8,NEAR OCEAN
-122.0,38.0,5,4145.0,869.0,3668.0,855.0,3.0,7,NEAR OCEAN
-122.0,38.0,8,2038.0,368.0,2037.0,355.0,3.0,5,NEAR OCEAN
-122.0,38.0,8,1241.0,309.0,821.0,300.0,2.0,1,NEAR OCEAN
-122.0,38.0,9,1468.0,363.0,870.0,347.0,3.0,6,NEAR OCEAN
-122.0,38.0,4,3997.0,1073.0,1901.0,966.0,4.0,7,NEAR OCEAN
-122.0,38.0,2,2873.0,763.0,1243.0,663.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,1487.0,306.0,730.0,327.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,1670.0,350.0,793.0,299.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,2252.0,388.0,1033.0,434.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,1731.0,377.0,872.0,363.0,4.0,6,NEAR OCEAN
-122.0,38.0,9,1710.0,481.0,849.0,457.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,2388.0,559.0,1121.0,518.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,2156.0,458.0,872.0,445.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,1565.0,315.0,637.0,297.0,5.0,8,NEAR OCEAN
-122.0,38.0,9,1704.0,371.0,663.0,340.0,4.0,7,NEAR OCEAN
-122.0,38.0,9,1210.0,168.0,411.0,172.0,3.0,9,NEAR OCEAN
-122.0,38.0,9,2097.0,444.0,915.0,413.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,1848.0,479.0,921.0,477.0,3.0,6,NEAR OCEAN
-122.0,38.0,8,955.0,284.0,585.0,266.0,2.0,4,NEAR OCEAN
-122.0,38.0,8,4329.0,1110.0,2086.0,1053.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,3011.0,542.0,1303.0,535.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,1049.0,185.0,374.0,176.0,4.0,7,NEAR OCEAN
-122.0,38.0,9,2504.0,516.0,979.0,472.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,1846.0,471.0,827.0,446.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,1705.0,246.0,658.0,253.0,6.0,8,NEAR OCEAN
-122.0,38.0,9,1542.0,289.0,654.0,268.0,4.0,6,NEAR OCEAN
-122.0,38.0,4,4051.0,753.0,1499.0,797.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,2646.0,581.0,1128.0,522.0,3.0,7,NEAR OCEAN
-122.0,38.0,9,2428.0,525.0,1110.0,492.0,4.0,6,NEAR OCEAN
-122.0,38.0,9,2567.0,436.0,1119.0,415.0,5.0,6,NEAR OCEAN
-122.0,38.0,3,7031.0,1249.0,2930.0,1235.0,5.0,6,NEAR OCEAN
-122.0,38.0,3,1914.0,365.0,897.0,390.0,4.0,5,NEAR OCEAN
-122.0,38.0,0,18634.0,2885.0,7427.0,2718.0,8.0,8,NEAR OCEAN
-122.0,38.0,5,5785.0,1379.0,2973.0,1312.0,3.0,6,NEAR OCEAN
-122.0,38.0,9,2876.0,648.0,1340.0,632.0,4.0,7,NEAR OCEAN
-122.0,38.0,4,6909.0,1554.0,2974.0,1484.0,4.0,8,NEAR OCEAN
-122.0,38.0,3,5679.0,1270.0,2690.0,1151.0,5.0,8,NEAR OCEAN
-122.0,38.0,2,1156.0,365.0,583.0,326.0,3.0,1,NEAR OCEAN
-122.0,38.0,0,14316.0,2045.0,5781.0,2007.0,7.0,8,NEAR OCEAN
-122.0,38.0,0,3596.0,467.0,1738.0,512.0,7.0,9,NEAR OCEAN
-122.0,38.0,6,3541.0,570.0,1478.0,529.0,5.0,7,NEAR OCEAN
-122.0,38.0,7,1808.0,302.0,746.0,270.0,5.0,7,NEAR OCEAN
-122.0,38.0,6,2879.0,480.0,1235.0,455.0,5.0,6,NEAR OCEAN
-122.0,38.0,4,3204.0,477.0,1411.0,484.0,5.0,8,NEAR OCEAN
-122.0,38.0,5,3866.0,531.0,1368.0,521.0,6.0,8,NEAR OCEAN
-122.0,38.0,5,2476.0,368.0,1048.0,367.0,6.0,7,NEAR OCEAN
-122.0,38.0,6,2211.0,350.0,1004.0,365.0,5.0,6,NEAR OCEAN
-122.0,38.0,6,2663.0,387.0,1086.0,367.0,5.0,7,NEAR OCEAN
-122.0,38.0,5,2599.0,366.0,922.0,350.0,6.0,8,NEAR OCEAN
-122.0,38.0,6,4569.0,824.0,1950.0,819.0,5.0,5,NEAR OCEAN
-122.0,38.0,3,2973.0,622.0,1413.0,595.0,4.0,5,NEAR OCEAN
-122.0,38.0,5,3115.0,625.0,1444.0,568.0,4.0,5,NEAR OCEAN
-122.0,38.0,5,1843.0,282.0,749.0,269.0,5.0,7,NEAR OCEAN
-122.0,38.0,5,2053.0,336.0,867.0,329.0,4.0,6,NEAR OCEAN
-122.0,38.0,4,6740.0,1073.0,2723.0,1035.0,5.0,7,NEAR OCEAN
-122.0,38.0,5,1751.0,269.0,731.0,263.0,6.0,7,NEAR OCEAN
-122.0,38.0,7,1663.0,295.0,781.0,301.0,5.0,6,NEAR OCEAN
-122.0,38.0,7,3716.0,657.0,1784.0,652.0,5.0,6,NEAR OCEAN
-122.0,38.0,5,2718.0,447.0,1156.0,410.0,5.0,7,NEAR OCEAN
-122.0,38.0,7,1420.0,272.0,645.0,277.0,4.0,6,NEAR OCEAN
-122.0,38.0,7,1893.0,310.0,821.0,315.0,5.0,6,NEAR OCEAN
-122.0,38.0,5,3906.0,790.0,1912.0,770.0,4.0,5,NEAR OCEAN
-122.0,38.0,5,3400.0,736.0,1487.0,694.0,3.0,6,NEAR OCEAN
-122.0,38.0,3,3402.0,758.0,1645.0,710.0,3.0,6,NEAR OCEAN
-122.0,38.0,5,4413.0,1107.0,2239.0,1051.0,3.0,5,NEAR OCEAN
-122.0,38.0,4,2304.0,618.0,1021.0,552.0,3.0,5,NEAR OCEAN
-122.0,38.0,6,2350.0,499.0,1105.0,467.0,3.0,5,NEAR OCEAN
-122.0,38.0,5,5914.0,1309.0,2999.0,1295.0,3.0,5,NEAR OCEAN
-122.0,38.0,8,1575.0,324.0,740.0,284.0,3.0,5,NEAR OCEAN
-122.0,38.0,8,1414.0,274.0,629.0,244.0,3.0,5,NEAR OCEAN
-122.0,38.0,7,848.0,202.0,314.0,205.0,2.0,5,NEAR OCEAN
-122.0,38.0,1,3051.0,685.0,1479.0,668.0,4.0,7,NEAR OCEAN
-122.0,38.0,2,4296.0,817.0,1732.0,800.0,5.0,5,NEAR OCEAN
-122.0,38.0,9,2898.0,557.0,1338.0,550.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,1071.0,201.0,440.0,192.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,2619.0,403.0,922.0,393.0,5.0,7,NEAR OCEAN
-122.0,38.0,9,1494.0,316.0,611.0,288.0,2.0,5,NEAR OCEAN
-122.0,38.0,9,2260.0,416.0,994.0,412.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,1394.0,223.0,545.0,230.0,4.0,6,NEAR OCEAN
-122.0,38.0,9,1028.0,129.0,317.0,143.0,5.0,7,NEAR OCEAN
-122.0,38.0,8,3758.0,819.0,1573.0,736.0,3.0,7,NEAR OCEAN
-122.0,38.0,8,2163.0,470.0,925.0,435.0,3.0,4,NEAR OCEAN
-122.0,38.0,9,1699.0,408.0,768.0,385.0,3.0,4,NEAR OCEAN
-122.0,38.0,9,1555.0,289.0,620.0,292.0,4.0,5,NEAR OCEAN
-122.0,38.0,9,1114.0,206.0,425.0,207.0,3.0,4,NEAR OCEAN
-122.0,38.0,8,1498.0,313.0,1003.0,305.0,4.0,3,NEAR OCEAN
-122.0,38.0,8,726.0,147.0,519.0,135.0,3.0,4,NEAR OCEAN
-122.0,38.0,7,890.0,200.0,481.0,198.0,3.0,5,NEAR OCEAN
-122.0,38.0,6,2639.0,533.0,1209.0,519.0,4.0,5,NEAR OCEAN
-122.0,38.0,6,2562.0,554.0,1398.0,525.0,3.0,4,NEAR OCEAN
-122.0,38.0,6,361.0,69.0,158.0,58.0,6.0,7,NEAR OCEAN
-122.0,38.0,8,3008.0,659.0,1817.0,664.0,3.0,4,NEAR OCEAN
-122.0,38.0,8,1369.0,284.0,766.0,289.0,4.0,4,NEAR OCEAN
